Image,VulnerabilityID,PkgName,InstalledVersion,Severity
wordpress:latest,CVE-2017-14159,libldap-2.5-0,2.5.13+dfsg-5,LOW
wordpress:latest,CVE-2017-17740,libldap-2.5-0,2.5.13+dfsg-5,LOW
wordpress:latest,CVE-2020-15719,libldap-2.5-0,2.5.13+dfsg-5,LOW
wordpress:latest,CVE-2023-4039,liblsan0,12.2.0-14,MEDIUM
wordpress:latest,CVE-2022-27943,liblsan0,12.2.0-14,LOW
wordpress:latest,CVE-2005-0406,libmagickcore-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2008-3134,libmagickcore-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2016-8678,libmagickcore-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2017-11754,libmagickcore-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2017-11755,libmagickcore-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2017-7275,libmagickcore-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2018-15607,libmagickcore-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2021-20311,libmagickcore-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2023-34152,libmagickcore-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2005-0406,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2008-3134,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2016-8678,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2017-11754,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2017-11755,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2017-7275,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2018-15607,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2021-20311,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2023-34152,libmagickwand-6.q16-6,8:6.9.11.60+dfsg-1.6+deb12u1,LOW
wordpress:latest,CVE-2022-0563,libmount1,2.38.1-5+deb12u1,LOW
wordpress:latest,CVE-2023-50495,libncursesw6,6.4-4,MEDIUM
wordpress:latest,CVE-2023-45918,libncursesw6,6.4-4,LOW
wordpress:latest,CVE-2024-28182,libnghttp2-14,1.52.0-1+deb12u1,MEDIUM
wordpress:latest,CVE-2021-3575,libopenjp2-7,2.5.0-2,HIGH
wordpress:latest,CVE-2023-39327,libopenjp2-7,2.5.0-2,MEDIUM
wordpress:latest,CVE-2023-39328,libopenjp2-7,2.5.0-2,MEDIUM
wordpress:latest,CVE-2023-39329,libopenjp2-7,2.5.0-2,MEDIUM
wordpress:latest,CVE-2016-10505,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2016-10506,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2016-9113,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2016-9114,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2016-9115,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2016-9116,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2016-9117,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2016-9580,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2016-9581,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2017-17479,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2018-16375,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2018-16376,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2018-20846,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2019-6988,libopenjp2-7,2.5.0-2,LOW
wordpress:latest,CVE-2024-22365,libpam-modules,1.5.2-6+deb12u1,MEDIUM
wordpress:latest,CVE-2024-22365,libpam-modules-bin,1.5.2-6+deb12u1,MEDIUM
wordpress:latest,CVE-2024-22365,libpam-runtime,1.5.2-6+deb12u1,MEDIUM
wordpress:latest,CVE-2024-22365,libpam0g,1.5.2-6+deb12u1,MEDIUM
wordpress:latest,CVE-2023-31484,libperl5.36,5.36.0-7+deb12u1,HIGH
wordpress:latest,CVE-2011-4116,libperl5.36,5.36.0-7+deb12u1,LOW
wordpress:latest,CVE-2023-31486,libperl5.36,5.36.0-7+deb12u1,LOW
wordpress:latest,CVE-2021-4214,libpng16-16,1.6.39-2,LOW
wordpress:latest,CVE-2023-4016,libproc2-0,2:4.0.2-3,LOW
wordpress:latest,CVE-2022-0563,libsmartcols1,2.38.1-5+deb12u1,LOW
wordpress:latest,CVE-2023-7104,libsqlite3-0,3.40.1-2,HIGH
wordpress:latest,CVE-2024-0232,libsqlite3-0,3.40.1-2,MEDIUM
wordpress:latest,CVE-2021-45346,libsqlite3-0,3.40.1-2,LOW
wordpress:latest,CVE-2024-4603,libssl3,3.0.13-1~deb12u1,MEDIUM
wordpress:latest,CVE-2024-4741,libssl3,3.0.13-1~deb12u1,MEDIUM
wordpress:latest,CVE-2024-5535,libssl3,3.0.13-1~deb12u1,MEDIUM
wordpress:latest,CVE-2024-2511,libssl3,3.0.13-1~deb12u1,LOW
wordpress:latest,CVE-2023-4039,libstdc++-12-dev,12.2.0-14,MEDIUM
wordpress:latest,CVE-2022-27943,libstdc++-12-dev,12.2.0-14,LOW
wordpress:latest,CVE-2023-4039,libstdc++6,12.2.0-14,MEDIUM
wordpress:latest,CVE-2022-27943,libstdc++6,12.2.0-14,LOW
wordpress:latest,CVE-2013-4392,libsystemd0,252.26-1~deb12u2,LOW
wordpress:latest,CVE-2023-31437,libsystemd0,252.26-1~deb12u2,LOW
wordpress:latest,CVE-2023-31438,libsystemd0,252.26-1~deb12u2,LOW
wordpress:latest,CVE-2023-31439,libsystemd0,252.26-1~deb12u2,LOW
wordpress:latest,CVE-2023-52355,libtiff6,4.5.0-6+deb12u1,HIGH
wordpress:latest,CVE-2023-52356,libtiff6,4.5.0-6+deb12u1,HIGH
wordpress:latest,CVE-2024-6716,libtiff6,4.5.0-6+deb12u1,HIGH
wordpress:latest,CVE-2023-25433,libtiff6,4.5.0-6+deb12u1,MEDIUM
wordpress:latest,CVE-2023-26965,libtiff6,4.5.0-6+deb12u1,MEDIUM
wordpress:latest,CVE-2023-26966,libtiff6,4.5.0-6+deb12u1,MEDIUM
wordpress:latest,CVE-2023-2908,libtiff6,4.5.0-6+deb12u1,MEDIUM
wordpress:latest,CVE-2023-3618,libtiff6,4.5.0-6+deb12u1,MEDIUM
wordpress:latest,CVE-2023-6277,libtiff6,4.5.0-6+deb12u1,MEDIUM
wordpress:latest,CVE-2017-16232,libtiff6,4.5.0-6+deb12u1,LOW
wordpress:latest,CVE-2017-17973,libtiff6,4.5.0-6+deb12u1,LOW
wordpress:latest,CVE-2017-5563,libtiff6,4.5.0-6+deb12u1,LOW
wordpress:latest,CVE-2017-9117,libtiff6,4.5.0-6+deb12u1,LOW
wordpress:latest,CVE-2018-10126,libtiff6,4.5.0-6+deb12u1,LOW
wordpress:latest,CVE-2022-1210,libtiff6,4.5.0-6+deb12u1,LOW
wordpress:latest,CVE-2023-1916,libtiff6,4.5.0-6+deb12u1,LOW
wordpress:latest,CVE-2023-3164,libtiff6,4.5.0-6+deb12u1,LOW
wordpress:latest,CVE-2023-6228,libtiff6,4.5.0-6+deb12u1,LOW
wordpress:latest,CVE-2023-50495,libtinfo6,6.4-4,MEDIUM
wordpress:latest,CVE-2023-45918,libtinfo6,6.4-4,LOW
wordpress:latest,CVE-2023-4039,libtsan2,12.2.0-14,MEDIUM
wordpress:latest,CVE-2022-27943,libtsan2,12.2.0-14,LOW
wordpress:latest,CVE-2023-4039,libubsan1,12.2.0-14,MEDIUM
wordpress:latest,CVE-2022-27943,libubsan1,12.2.0-14,LOW
wordpress:latest,CVE-2013-4392,libudev1,252.26-1~deb12u2,LOW
wordpress:latest,CVE-2023-31437,libudev1,252.26-1~deb12u2,LOW
wordpress:latest,CVE-2023-31438,libudev1,252.26-1~deb12u2,LOW
wordpress:latest,CVE-2023-31439,libudev1,252.26-1~deb12u2,LOW
wordpress:latest,CVE-2022-0563,libuuid1,2.38.1-5+deb12u1,LOW
wordpress:latest,CVE-2024-25062,libxml2,2.9.14+dfsg-1.3~deb12u1,HIGH
wordpress:latest,CVE-2023-39615,libxml2,2.9.14+dfsg-1.3~deb12u1,MEDIUM
wordpress:latest,CVE-2023-45322,libxml2,2.9.14+dfsg-1.3~deb12u1,MEDIUM
wordpress:latest,CVE-2024-34459,libxml2,2.9.14+dfsg-1.3~deb12u1,LOW
wordpress:latest,CVE-2013-7445,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2019-19449,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2019-19814,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2021-3847,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2021-3864,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2023-52452,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2023-52590,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2023-52591,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2023-52596,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2023-52751,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2023-52760,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2023-52827,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2024-21803,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2024-25742,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2024-25743,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2024-26669,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2024-26913,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2024-26930,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2024-26952,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2024-27397,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2024-36013,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2024-39479,linux-libc-dev,6.1.94-1,HIGH
wordpress:latest,CVE-2019-15213,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2019-16089,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2019-20794,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2020-14304,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2020-36694,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2022-4543,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-0160,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-0597,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-21264,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-23005,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-31082,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-31083,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-3397,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-37454,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-4010,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-4133,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52485,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52586,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52624,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52625,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52629,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52634,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52648,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52653,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52658,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52671,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52673,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52676,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52761,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52770,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52771,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52797,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52812,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52829,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-52857,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-6039,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2023-6240,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-0564,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-2193,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-22386,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-23848,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-24855,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-24859,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-24864,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-25740,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-25741,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26595,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26596,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26618,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26647,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26648,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26656,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26658,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26661,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26662,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26670,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26672,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26677,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26691,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26699,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26719,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26739,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26740,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26756,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26757,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26758,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26767,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26768,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26770,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26783,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26799,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26807,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26822,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26836,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26842,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26866,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26869,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26876,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26902,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26914,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26944,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26945,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26947,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26948,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26953,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26954,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26962,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26972,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-26982,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27005,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27010,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27011,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27012,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27017,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27041,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27042,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27056,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27057,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27062,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27072,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27079,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27407,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-27408,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35784,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35790,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35794,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35799,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35808,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35832,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35843,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35860,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35866,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35869,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35870,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35878,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35887,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35904,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35924,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35926,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35929,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35931,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35937,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35942,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35943,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35945,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35946,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35948,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35949,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35951,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35956,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35961,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35963,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35964,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35966,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-35974,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36022,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36024,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36244,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36478,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36479,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36881,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36885,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36894,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36899,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36903,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36907,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36908,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36911,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36913,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36914,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36915,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36921,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36922,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36923,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36927,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36948,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36949,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36951,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36968,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36973,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-36978,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-37021,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-37078,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38540,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38541,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38553,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38557,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38564,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38570,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38594,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38608,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38611,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38619,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38620,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38622,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38625,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38630,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-38632,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39293,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39298,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39371,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39469,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39472,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39474,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39478,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39484,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39487,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39494,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39495,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39496,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39497,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39499,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39500,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39501,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39502,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39503,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39505,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39506,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39507,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39508,linux-libc-dev,6.1.94-1,MEDIUM
wordpress:latest,CVE-2024-39509,linux-libc-dev,6.1.94-1,MEDIUM
